elapsed time,receive time,header.stamp,topic,value
11.481019037,1709142482.164001181,0.000000000,/odom.pose.pose.position.x,-0.40708357095718384
11.577031419,1709142482.260013563,0.000000000,/odom.pose.pose.position.x,-0.4399140477180481
11.677350296,1709142482.360332440,0.000000000,/odom.pose.pose.position.x,-0.4774070084095001
11.77681062,1709142482.459792764,0.000000000,/odom.pose.pose.position.x,-0.5164210796356201
11.87759729,1709142482.560579434,0.000000000,/odom.pose.pose.position.x,-0.5569711327552795
11.975731939,1709142482.658714083,0.000000000,/odom.pose.pose.position.x,-0.5990250706672668
12.077353638,1709142482.760335782,0.000000000,/odom.pose.pose.position.x,-0.6426021456718445
12.178301493,1709142482.861283637,0.000000000,/odom.pose.pose.position.x,-0.6876703500747681
12.277242367,1709142482.960224511,0.000000000,/odom.pose.pose.position.x,-0.7342000603675842
12.376348751,1709142483.059330895,0.000000000,/odom.pose.pose.position.x,-0.7831087112426758
12.476536190000001,1709142483.159518334,0.000000000,/odom.pose.pose.position.x,-0.8325028419494629
12.575965021,1709142483.258947165,0.000000000,/odom.pose.pose.position.x,-0.8833699226379395
12.676964406,1709142483.359946550,0.000000000,/odom.pose.pose.position.x,-0.935724675655365
12.775829415,1709142483.458811559,0.000000000,/odom.pose.pose.position.x,-0.9895201921463013
12.87600643,1709142483.558988574,0.000000000,/odom.pose.pose.position.x,-1.045323133468628
12.976041325,1709142483.659023469,0.000000000,/odom.pose.pose.position.x,-1.102103590965271
13.076592607,1709142483.759574751,0.000000000,/odom.pose.pose.position.x,-1.1603795289993286
13.176275524,1709142483.859257668,0.000000000,/odom.pose.pose.position.x,-1.2201135158538818
13.276222379,1709142483.959204523,0.000000000,/odom.pose.pose.position.x,-1.2812970876693726
13.376691577,1709142484.059673721,0.000000000,/odom.pose.pose.position.x,-1.3439477682113647
13.475200415,1709142484.158182559,0.000000000,/odom.pose.pose.position.x,-1.4081212282180786
13.578402175,1709142484.261384319,0.000000000,/odom.pose.pose.position.x,-1.4744433164596558
